"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",21,1900,3700,3900,4700,5000,5500,5500,5500,5500
"GET silver-1",21,1900,3200,4100,4500,5400,5700,6300,6300,6300
"GET silver-2",21,1900,3500,4000,4600,5100,5400,5700,5700,5700
"GET silver-3",21,1900,3400,4200,4400,5300,5600,5700,5700,5700
"GET silver-4",21,2000,3900,4100,4200,4600,5400,5500,5500,5500
"GET silver-5",21,1900,3300,4300,4500,5200,5700,6400,6400,6400
"GET silver-6",21,1900,3200,4200,4500,5400,5500,6000,6000,6000
"GET silver-7",21,1900,3400,4000,4400,5300,5400,5800,5800,5800
"GET silver-8",21,1900,3200,4100,4500,5500,5600,6200,6200,6200
"GET silver-9",21,2000,3400,4300,4400,5300,5600,5800,5800,5800
"Total",210,1900,3700,4200,4500,5400,5600,5800,6200,6400
