"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",158,75,91,120,750,1500,1700,2100,2300,2600
"GET silver-1",158,76,94,180,750,1500,1700,2100,2500,2600
"Total",316,75,91,140,750,1500,1700,2100,2400,2600
