"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",40,1500,1600,1600,1600,1700,2300,2500,2500,2500
"GET silver-1",40,1600,1600,1600,1600,1900,2000,2900,2900,2900
"GET silver-2",40,1500,1600,1600,1600,1700,2000,2800,2800,2800
"GET silver-3",41,1500,1600,1600,1600,1700,1700,2400,2400,2400
"GET silver-4",41,1500,1600,1600,1600,1700,1900,2400,2400,2400
"GET silver-5",40,1500,1600,1600,1600,1900,2000,2900,2900,2900
"GET silver-6",41,1500,1600,1600,1600,1700,1700,2400,2400,2400
"GET silver-7",40,1500,1600,1600,1600,1700,2100,2700,2700,2700
"GET silver-8",41,1500,1600,1600,1600,1700,1800,2400,2400,2400
"GET silver-9",40,1600,1600,1600,1600,1700,2200,2500,2500,2500
"Total",404,1500,1600,1600,1600,1700,1900,2400,2500,2900
