"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",23,2700,3500,3600,3800,4000,4100,4100,4100,4100
"GET gold-1",23,2600,3400,3500,3800,4100,4100,4200,4200,4200
"GET gold-2",22,2800,3500,3600,3700,4000,4100,4200,4200,4200
"Total",68,2700,3400,3600,3800,4100,4100,4200,4200,4200
